NPI,Drug
1679676258,152
1679676258,860
1679676258,957
1679676258,138
1679676258,491
1679676258,501
1679676258,495
1679676258,327
1679676258,616
1679676258,856
1679676258,935
1679676258,795
1679676258,719
1679676258,466
1679676258,601
1679676258,909
1679676258,27
1679676258,502
1679676258,406
1679676258,754
1679676258,443
1679676258,1075
1679676258,637
1679676258,714
1679676258,996
1679676258,314
1679676258,167
1679676258,929
1679676258,770
1679676258,788
1679676258,1053
1679676258,492
1679676258,244
1679676258,831
1679676258,542
1679676258,287
1679676258,1036
1679676258,228
1679676258,133
1679676258,457
1679676258,774
1679676258,504
1679676258,910
1679676258,300
1679676258,35
1679676258,408
1679676258,239
1679676258,1068
1679676258,221
1679676258,281
1679676621,744
1679679104,744
1679680458,276
1679680458,964
1679680458,590
1679680458,775
1679680458,172
1679680474,929
1679680474,327
1679680474,624
1679680474,48
1679680474,674
1679680474,300
1679680474,1030
1679680474,853
1679680474,466
1679680474,983
1679680474,795
1679680474,786
1679680474,616
1679680474,601
1679680474,653
1679680474,23
1679680474,935
1679680474,491
1679680474,1082
1679680474,167
1679680474,637
1679680474,102
1679680474,75
1679680474,855
1679680474,673
1679680474,850
1679680474,322
1679680474,79
1679680474,432
1679680474,625
1679680474,542
1679680474,456
1679680474,457
1679680474,220
1679680474,1053
1679680474,770
1679680474,32
1679680474,860
1679681845,744
1679686661,18
1679686661,1030
1679686661,60
1679686661,35
1679686661,1068
1679686661,501
1679686661,787
1679686661,654
1679686661,62
1679686661,244
1679686661,394
1679686661,792
1679686661,516
1679686661,27
1679686661,492
1679686661,583
1679686661,305
1679686661,32
1679686661,992
1679686661,846
1679686661,603
1679686661,982
1679686661,585
1679686661,503
1679686661,788
1679686661,259
1679686661,775
1679686661,206
1679686661,774
1679686661,903
1679686661,457
1679686661,860
1679686661,276
1679688774,1014
1679688774,579
1679688774,372
1679688774,461
1679688774,317
1679688774,567
1679688774,844
1679688774,64
1679688774,316
1679688774,697
1679688774,125
1679688774,660
1679688774,241
1679688774,1035
1679688774,766
1679688774,858
1679688774,124
1679694723,787
1679696579,52
1679696579,957
1679696579,1075
1679696579,42
1679696579,75
1679696579,62
1679696579,48
1679696579,935
1679696579,558
1679696579,855
1679696579,616
1679696579,490
1679696579,671
1679696579,79
1679696579,221
1679696579,203
1679696579,627
1679696579,850
1679696579,1041
1679696579,1029
1679696579,673
1679696579,167
1679696579,29
1679696579,888
1679696579,625
1679696579,456
1679696579,903
1679696579,491
1679696579,408
1679696579,300
1679696579,910
1679696579,133
1679696579,674
1679696579,397
1679696579,741
1679702922,88
1679702922,917
1679702922,550
1679702922,23
1679702922,442
1679702922,85
1679702922,694
1679702922,632
1679702922,665
1679702922,132
1679702922,860
1679702922,836
1679702922,443
1679702922,440
1679702922,690
1679702922,91
1679702922,1017
1679702922,1050
1679731335,964
1679731335,53
1679731335,983
1679731335,786
1679731335,416
1679732028,726
1679732028,457
1679732028,675
1679732028,621
1679737605,221
1679737605,795
1679737605,62
1679737605,79
1679737605,673
1679737605,12
1679737605,167
1679737605,596
1679737605,666
1679749188,744
1679756027,290
1679776330,239
1679776330,400
1679776330,294
1679776330,788
1679776330,91
1679776330,774
1679776330,182
1679776330,206
1679776330,509
1679776330,775
1679776330,860
1679776330,637
1679823967,744
1679825640,1030
1679825640,903
1679825640,792
1679825640,775
1679825640,867
1679825640,774
1679825640,503
1679825640,596
1679825640,276
1679825640,760
1679825640,860
1679825640,850
1679825640,585
1679825640,1068
1679830780,206
1679830780,53
1679830780,91
1679830780,774
1679830780,1030
1679830780,674
1679830780,456
1679830780,964
1679830780,171
1679830780,860
1679830780,675
1679830780,62
1679830780,48
1679830780,795
1679846588,964
1679846588,53
1679846588,322
1679846588,860
1679846588,740
1679846588,52
1679846588,91
1679861389,788
1679861389,44
1679861389,640
1679861389,492
1679861389,290
1679861389,457
1679863807,640
1679863807,714
1679863807,239
1679863807,666
1679885149,744
1679886329,327
1679886329,674
1679886329,411
1679886329,988
1679886329,32
1679886329,534
1679886329,1017
1679886329,1068
1679886329,443
1679886329,879
1679886329,753
1679886329,1028
1679886329,872
1679886329,568
1679886329,407
1679886329,95
1679886329,935
1679886329,673
1679886329,197
1679886329,318
1679886329,192
1679886329,220
1679886329,543
1679886329,208
1679886329,909
1679886329,961
1679886329,616
1679886329,353
1679886329,594
1679886329,1058
1679886329,44
1679886329,492
1679886329,769
1679886329,442
1679886329,408
1679886329,456
1679886329,491
1679886329,775
1679886329,992
1679886329,105
1679886329,27
1679886329,490
1679886329,855
1679886329,1018
1679886329,625
1679886329,1039
1679886329,132
1679886329,860
1679886329,795
1679886329,344
1679886329,641
1679886329,637
1679886329,974
1679886329,221
1679886329,1050
1679886329,951
1679886329,608
1679886329,1029
1679886329,550
1679886329,853
1679886329,938
1679886329,91
1679886329,507
1679886329,406
1679886329,158
1679886329,224
1679886329,861
1679886329,714
1679886329,48
1679886329,590
1679886329,290
1679886329,910
1679886329,432
1679886329,138
1679886329,222
1679886329,538
1679886329,877
1679886329,467
1679886329,694
1679886329,206
1679886329,617
1679886329,321
1679886329,653
1679886329,405
1679886329,374
1679886329,704
1679886329,49
1679886329,623
1679886329,53
1679886329,754
1679886329,657
1679886329,770
1679886329,326
1679886329,928
1679886329,23
1679886329,788
1679886329,627
1679886329,400
1679886329,376
1679886329,397
1679886329,850
1679886329,983
1679886329,42
1679886329,1075
1679886329,558
1679886329,929
1679886329,420
1679886329,640
1679886329,167
1679886329,300
1679886329,968
1679886329,1036
1679886329,239
1679886329,811
1679886329,887
1679886329,504
1679886329,52
1679886329,279
1679886329,800
1679886329,957
1679886329,1041
1679886329,624
1679886329,440
1679886329,310
1679886329,102
1679886329,995
1679886329,79
1679886329,75
1679886329,786
1679886329,218
1679886329,137
1679886329,466
1679886329,62
1679886329,314
1679886329,601
1679886329,596
1679886329,12
1679886329,903
1679886329,688
1679886329,457
1679886329,787
1679886329,1069
1679886329,867
1679886329,76
1679886329,1053
1679886329,699
1679886329,576
1679886329,734
1679886329,35
1679886329,741
1679886329,215
1679886329,532
1679886329,416
1679886329,1059
1679886329,1030
1679886329,890
1679886329,451
1679886329,863
1679888606,416
1679888606,983
1679888606,786
1679888606,687
1679889661,787
1679922140,666
1679922140,27
1679922140,23
1679922140,456
1679922140,637
1679922140,1064
1679922140,1036
1679922140,79
1679922140,467
1679922140,754
1679922140,12
1679922140,53
1679922140,221
1679922140,1030
1679922140,442
1679922140,167
1679922140,855
1679922140,137
1679922140,674
1679922140,625
1679922140,62
1679922140,601
1679922140,795
1679922140,714
1679922140,624
1679922140,239
1679922140,1026
1679922140,1068
1679922140,1049
1679922140,138
1679922140,538
1679922140,457
1679922140,218
1679922140,32
1679922140,490
1679922140,379
1679922140,860
1679922140,770
1679922140,617
1679922140,929
1679922140,314
1679922140,118
1679922140,420
1679922140,653
1679922140,466
1679922140,396
1679922140,443
1679922140,910
1679922140,327
1679922140,694
1679922140,171
1679922140,1016
1679922140,1039
1679922140,616
1679922140,853
1679922140,35
1679922140,935
1679922140,983
1679922140,640
1679922140,432
1679922140,491
1679922140,206
1679922140,1018
1679922140,400
1679922140,1082
1679922140,182
1679922140,376
1679922140,961
1679922140,850
1679922140,673
1679922140,48
1679922140,91
1679922140,937
1679922140,75
1679922140,374
1679922140,208
1679922140,476
1679922140,590
1679922140,887
1679922140,627
1679922140,1059
1679922140,740
1679922140,877
1679922140,753
1679922140,811
1679991806,983
1679991806,795
1679991806,48
1679991806,614
1679991806,674
1679991806,625
1679991806,443
1679991806,558
1679991806,257
1679991806,1
1679991806,860
1679991806,884
1679991806,938
1679991806,537
1679991806,350
1679991806,929
1679991806,457
1679991806,136
1679991806,694
1679991806,608
1679991806,167
1679991806,1036
1679991806,887
1679991806,23
1679991806,442
1679991806,115
1679991806,509
1679991806,400
1679991806,25
1679991806,624
1679991806,964
1679991806,466
1679991806,467
1679991806,376
1679991806,653
1679991806,374
1679991806,416
1679991806,1053
1679991806,351
1679991806,1075
1679991806,290
1679991806,811
1679991806,673
1679991806,491
1679991806,221
1679991806,770
1679991806,616
1679991806,538
1679991806,607
1679991806,195
1679991806,541
1679991806,79
1679991806,877
1679991806,552
1679991806,313
1679991806,532
1679991806,601
1679991806,972
1679991806,456
1689000697,867
1689000697,903
1689000697,688
1689000697,276
1689000697,26
1689000697,18
1689000697,374
1689000697,1030
1689000697,508
1689000697,982
1689000697,621
1689000697,596
1689000697,503
1689000697,585
1689000697,775
1689000697,787
1689000697,604
1689000697,603
1689000697,60
1689000697,860
1689000697,35
1689000697,601
1689000697,850
1689000697,583
1689047318,850
1689047318,109
1689047318,516
1689047318,1053
1689047318,977
1689047318,415
1689047318,91
1689047318,795
1689047318,215
1689047318,936
1689047318,62
1689047318,814
1689047318,18
1689047318,420
1689047318,964
1689047318,860
1689088783,860
1689088783,666
1689121121,75
1689121121,770
1689121121,457
1689121121,558
1689121121,795
1689121121,344
1689121121,910
1689121121,1018
1689121121,860
1689121121,1016
1689121121,492
1689121121,786
1689121121,62
1689121121,290
1689121121,91
1689121121,48
1689121121,294
1689121121,625
1689121121,938
1689121121,714
1689121121,456
1689121121,88
1689121121,694
1689121121,467
1689121121,964
1689121121,432
1689121121,616
1689121121,443
1689121121,983
1689121121,195
1689121121,32
1689121121,23
1689121121,1041
1689121121,491
1689121121,538
1689121121,617
1689121121,138
1689121121,640
1689121121,221
1689121121,674
1689121121,601
1689121121,929
1689121121,957
1689121121,137
1689121121,167
1689121121,79
1689121121,239
1689121121,504
1689121121,439
1689121121,220
1689121121,44
1689121121,132
1689121121,1017
1689121121,673
1689121121,208
1689121121,182
1689121121,653
1689121121,1039
1689121121,850
1689121121,27
1689121121,509
1689121121,327
1689121121,440
1689121121,887
1689121121,1036
1689121121,624
1689121121,490
1689121121,688
1689121121,1075
1689121121,855
1689121121,223
1689121121,935
1689188351,860
1689188351,740
1689188351,53
1689188351,321
1689188351,443
1689188351,52
1689188351,171
1689188351,23
1689188351,91
1689600504,457
1689600504,281
1689600504,690
1689600504,218
1689600504,1030
1689600504,1082
1689600504,70
1689600504,946
1689608143,608
1689608143,935
1689608143,457
1689608143,887
1689608143,48
1689608143,903
1689608143,653
1689608143,795
1689608143,624
1689608143,443
1689608143,456
1689608143,208
1689608143,27
1689608143,314
1689608143,327
1689608143,1026
1689608143,673
1689608143,79
1689608143,552
1689608143,492
1689608143,138
1689608143,625
1689608143,850
1689608143,601
1689608143,218
1689608143,490
1689608143,220
1689608143,137
1689608143,770
1689608143,623
1689608143,1075
1689608143,53
1689608143,1036
1689608143,616
1689608143,374
1689608143,1030
1689608143,753
1689608143,182
1689608143,910
1689608143,694
1689608143,938
1689608143,929
1689608143,640
1689608143,800
1689608143,558
1689608143,180
1689608143,491
1689608143,538
1689608143,75
1689608143,617
1689610016,744
1689610842,420
1689610842,457
1689610842,75
1689610842,552
1689610842,432
1689610842,208
1689610842,1036
1689610842,374
1689610842,1075
1689610842,416
1689610842,48
1689610842,1026
1689610842,119
1689610842,992
1689610842,167
1689610842,694
1689610842,673
1689610842,195
1689610842,400
1689610842,627
1689610842,27
1689610842,855
1689610842,558
1689610842,443
1689610842,314
1689610842,786
1689610842,909
1689610842,624
1689610842,935
1689610842,886
1689610842,957
1689610842,617
1689610842,137
1689610842,770
1689610842,79
1689610842,327
1689610842,623
1689610842,1053
1689610842,1058
1689610842,616
1689610842,23
1689610842,983
1689610842,850
1689610842,653
1689610842,929
1689610842,62
1689610842,601
1689610842,491
1689610842,853
1689610842,625
1689610842,995
1689610842,887
1689610842,795
1689610842,221
1689610842,504
1689610842,1068
1689610842,640
1689610842,1082
1689610842,456
1689617482,744
1689617508,744
1689618456,744
1689620072,398
1689620072,887
1689620072,543
1689620072,319
1689620072,290
1689620072,863
1689620072,811
1689620072,62
1689620072,443
1689620072,688
1689620072,995
1689620072,734
1689620072,457
1689620072,910
1689620072,851
1689620072,741
1689620072,300
1689620072,507
1689620072,623
1689620072,1075
1689620072,79
1689620072,75
1689620072,640
1689620072,215
1689620072,314
1689620072,102
1689620072,132
1689620072,138
1689620072,795
1689620072,1082
1689620072,1031
1689620072,690
1689620072,831
1689620072,550
1689620072,228
1689620072,552
1689620072,492
1689620072,855
1689620072,983
1689620072,694
1689620072,740
1689620072,1030
1689620072,1058
1689620072,327
1689620072,442
1689620072,673
1689620072,416
1689620072,504
1689620072,532
1689620072,68
1689620072,502
1689620072,860
1689620072,616
1689620072,35
1689620072,48
1689620072,322
1689620072,674
1689620072,877
1689620072,624
1689620072,491
1689620072,978
1689620072,786
1689620072,625
1689620072,594
1689620072,535
1689620072,608
1689620072,961
1689620072,137
1689620072,374
1689620072,629
1689620072,211
1689620072,1065
1689620072,627
1689620072,53
1689620072,617
1689620072,770
1689620072,1041
1689620072,1026
1689620072,180
1689620072,653
1689620072,558
1689620072,1059
1689620072,957
1689620072,133
1689620072,850
1689620072,607
1689620072,23
1689620072,456
1689620072,899
1689620072,596
1689620072,462
1689620072,397
1689620072,1069
1689620072,287
1689620072,101
1689620072,221
1689620072,687
1689620072,379
1689620072,376
1689620072,1068
1689620072,32
1689620072,800
1689620072,922
1689620072,44
1689620072,1018
1689620072,975
1689620072,1036
1689620072,49
1689620072,1050
1689620072,929
1689620072,935
1689620072,968
1689620072,666
1689620072,903
1689620072,760
1689620072,992
1689620072,641
1689620072,601
1689620072,197
1689620072,432
1689620072,466
1689620072,872
1689620072,614
1689620072,167
1689620072,538
1689620072,787
1689620072,155
1689620072,208
1689620072,853
1689620072,537
1689620072,310
1689620072,218
1689620072,444
1689620072,88
1689621286,60
1689621591,860
1689621591,964
1689621591,892
1689621591,23
1689621591,1017
1689621591,1069
1689621591,457
1689621591,694
1689621591,132
1689621591,850
1689621591,442
1689621591,701
1689621591,551
1689621591,907
1689621591,91
1689621591,1050
1689621591,770
1689625428,860
1689625428,876
1689626913,150
1689626913,412
1689626913,625
1689626913,195
1689626913,764
1689626913,456
1689626913,957
1689626913,887
1689626913,930
1689626913,616
1689626913,48
1689626913,1058
1689636987,640
1689636987,91
1689636987,23
1689636987,601
1689636987,938
1689636987,27
1689636987,625
1689636987,218
1689636987,400
1689636987,983
1689636987,535
1689636987,48
1689636987,624
1689636987,476
1689636987,18
1689636987,538
1689636987,25
1689636987,653
1689636987,607
1689636987,617
1689636987,457
1689636987,860
1689636987,887
1689636987,616
1689636987,512
1689636987,167
1689636987,208
1689636987,770
1689636987,443
1689636987,132
1689636987,769
1689636987,627
1689636987,861
1689636987,504
1689636987,811
1689636987,491
1689636987,79
1689636987,456
1689639072,42
1689639072,35
1689639072,1070
1689639072,218
1689639072,509
1689639072,553
1689639072,855
1689639072,379
1689639072,775
1689639072,1036
1689639072,321
1689639072,623
1689639072,673
1689639072,570
1689639072,872
1689639072,1069
1689639072,48
1689639072,224
1689639072,1082
1689639072,491
1689639072,601
1689639072,393
1689639072,68
1689639072,32
1689639072,909
1689639072,800
1689639072,887
1689639072,915
1689639072,397
1689639072,152
1689639072,795
1689639072,372
1689639072,763
1689639072,221
1689639072,137
1689639072,102
1689639072,344
1689639072,492
1689639072,495
1689639072,1065
1689639072,91
1689639072,228
1689639072,612
1689639072,353
1689639072,541
1689639072,420
1689639072,167
1689639072,310
1689639072,996
1689639072,613
1689639072,883
1689639072,443
1689639072,18
1689639072,220
1689639072,657
1689639072,44
1689639072,327
1689639072,786
1689639072,195
1689639072,935
1689639072,439
1689639072,937
1689639072,410
1689639072,674
1689639072,551
1689639072,617
1689639072,1075
1689639072,490
1689639072,432
1689639072,1002
1689639072,182
1689639072,624
1689639072,457
1689639072,957
1689639072,877
1689639072,456
1689639072,132
1689639072,629
1689639072,550
1689639072,535
1689639072,760
1689639072,459
1689639072,300
1689639072,788
1689639072,23
1689639072,290
1689639072,53
1689639072,607
1689639072,1053
1689639072,376
1689639072,833
1689639072,869
1689639072,75
1689639072,770
1689639072,180
1689639072,1074
1689639072,426
1689639072,992
1689639072,850
1689639072,558
1689639072,160
1689639072,719
1689639072,641
1689639072,831
1689639072,1058
1689639072,1068
1689639072,983
1689639072,860
1689639072,400
1689639072,811
1689639072,314
1689639072,658
1689639072,440
1689639072,239
1689639072,552
1689639072,512
1689639072,903
1689639072,250
1689639072,921
1689639072,625
1689639072,179
1689639072,853
1689639072,294
1689639072,714
1689639072,396
1689639072,964
1689639072,406
1689639072,1059
1689639072,687
1689639072,416
1689639072,62
1689639072,637
1689639072,688
1689639072,326
1689639072,968
1689639072,165
1689639072,532
1689639072,886
1689639072,640
1689639072,287
1689639072,966
1689639072,653
1689639072,230
1689639072,1030
1689639072,731
1689639072,206
1689639072,660
1689639072,608
1689639072,929
1689639072,79
1689639072,110
1689639072,938
1689639072,49
1689639072,995
1689639072,1041
1689639072,208
1689639072,292
1689639072,466
1689639072,374
1689639072,910
1689639072,538
1689639072,616
1689639072,1018
1689639072,694
1689639072,928
1689639072,133
1689639072,139
1689643397,1058
1689643397,623
1689643397,326
1689643397,774
1689643397,590
1689643397,512
1689643397,863
1689643397,1069
1689643397,221
1689643397,91
1689643397,376
1689643397,552
1689643397,800
1689643397,671
1689643397,287
1689643397,995
1689643397,466
1689643397,442
1689643397,79
1689643397,786
1689643397,885
1689643397,1018
1689643397,855
1689643397,541
1689643397,44
1689643397,964
1689643397,220
1689643397,770
1689643397,35
1689643397,327
1689643397,393
1689643397,1065
1689643397,827
1689643397,440
1689643397,882
1689643397,23
1689643397,137
1689643397,218
1689643397,617
1689643397,601
1689643397,1068
1689643397,62
1689643397,321
1689643397,138
1689643397,443
1689643397,872
1689643397,290
1689643397,543
1689643397,1017
1689643397,239
1689643397,180
1689643397,938
1689643397,27
1689643397,400
1689643397,853
1689643397,861
1689643397,831
1689643397,929
1689643397,629
1689643397,529
1689643397,492
1689643397,75
1689643397,921
1689643397,329
1689643397,961
1689643397,18
1689643397,1053
1689643397,353
1689643397,132
1689643397,935
1689643397,1074
1689643397,95
1689643397,457
1689643397,416
1689643397,1046
1689643397,208
1689643397,300
1689643397,607
1689643397,88
1689643397,48
1689643397,1039
1689643397,983
1689643397,624
1689643397,573
1689643397,775
1689643397,616
1689643397,928
1689643397,344
1689643397,182
1689643397,627
1689643397,509
1689643397,675
1689643397,753
1689643397,688
1689643397,741
1689643397,441
1689643397,32
1689643397,195
1689643397,694
1689643397,1036
1689643397,537
1689643397,903
1689643397,53
1689643397,820
1689643397,811
1689643397,860
1689643397,887
1689643397,674
1689643397,490
1689643397,551
1689643397,1082
1689643397,850
1689643397,538
1689643397,693
1689643397,432
1689643397,699
1689643397,534
1689643397,532
1689643397,197
1689643397,294
1689643397,504
1689643397,877
1689643397,314
1689643397,714
1689643397,491
1689643397,318
1689643397,640
1689643397,1028
1689643397,666
1689643397,673
1689643397,910
1689643397,653
1689643397,408
1689643397,1030
1689643397,795
1689643397,558
1689643397,957
1689643397,1075
1689643397,1050
1689643397,739
1689643397,625
1689643397,467
1689643397,167
1689643397,1041
1689643397,975
1689643397,909
1689643397,456
1689643397,374
1689643611,964
1689643611,774
1689643611,492
1689643611,666
1689643611,860
1689643611,52
1689643611,182
1689645608,744
1689645632,744
1689647562,744
1689650707,467
1689650707,938
1689650707,929
1689650707,397
1689650707,507
1689650707,75
1689650707,374
1689650707,1065
1689650707,811
1689650707,432
1689650707,167
1689650707,694
1689650707,52
1689650707,617
1689650707,753
1689650707,491
1689650707,326
1689650707,995
1689650707,601
1689650707,314
1689650707,457
1689650707,625
1689650707,674
1689650707,786
1689650707,91
1689650707,379
1689650707,44
1689650707,406
1689650707,221
1689650707,538
1689650707,983
1689650707,795
1689650707,466
1689650707,687
1689650707,23
1689650707,344
1689650707,195
1689650707,552
1689650707,616
1689650707,95
1689650707,442
1689650707,152
1689650707,1030
1689650707,27
1689650707,739
1689650707,408
1689650707,535
1689650707,855
1689650707,770
1689650707,1036
1689650707,440
1689650707,608
1689650707,988
1689650707,48
1689650707,831
1689650707,932
1689650707,416
1689650707,719
1689650707,673
1689650707,624
1689650707,763
1689650707,137
1689650707,653
1689650707,935
1689650707,910
1689650707,290
1689650707,887
1689650707,443
1689650707,32
1689650707,551
1689650707,319
1689650707,79
1689650707,456
1689650707,850
1689650707,872
1689650707,180
1689650707,219
1689650707,12
1689650707,1068
1689660367,1030
1689663031,800
1689663031,32
1689663031,694
1689663031,48
1689663031,558
1689663031,541
1689663031,239
1689663031,674
1689663031,1026
1689663031,62
1689663031,1030
1689663031,714
1689663031,456
1689663031,491
1689663031,290
1689663031,787
1689663031,910
1689663031,616
1689663031,495
1689663031,741
1689663031,673
1689663031,537
1689663031,167
1689663031,432
1689663031,695
1689663031,467
1689663031,770
1689663031,314
1689663031,1028
1689663031,869
1689663031,538
1689663031,1082
1689663031,490
1689663031,18
1689663031,853
1689663031,1036
1689663031,12
1689663031,68
1689663031,623
1689663031,887
1689663031,327
1689663031,23
1689663031,218
1689663031,811
1689663031,443
1689663031,492
1689663031,1068
1689663031,935
1689663031,957
1689663031,416
1689663031,79
1689663031,35
1689663031,951
1689663031,617
1689663031,640
1689663031,376
1689663031,573
1689663031,850
1689663031,1018
1689663031,788
1689663031,382
1689663031,653
1689663031,906
1689663031,601
1689663031,137
1689663031,861
1689663031,795
1689663031,457
1689663031,509
1689663031,221
1689663031,625
1689663031,413
1689663031,855
1689664120,770
1689664120,456
1689664120,653
1689664120,457
1689664120,1030
1689664120,239
1689666240,491
1689666240,490
1689666240,473
1689666240,1028
1689666240,376
1689666240,224
1689666240,23
1689666240,440
1689666240,75
1689666240,12
1689666240,18
1689666240,457
1689666240,770
1689666240,42
1689666240,222
1689666240,118
1689666240,344
1689666240,910
1689666240,492
1689666240,601
1689666240,650
1689666240,467
1689666240,714
1689666240,239
1689666240,287
1689666240,937
1689666240,640
1689666240,929
1689666240,1036
1689666240,443
1689666240,616
1689666240,800
1689666240,432
1689666240,552
1689666240,210
1689666240,538
1689666240,625
1689666240,1075
1689666240,221
1689666240,466
1689666240,397
1689666240,398
1689666240,763
1689666240,374
1689666240,786
1689666240,964
1689666240,353
1689666240,1058
1689666240,290
1689666240,108
1689666240,553
1689666240,723
1689666240,983
1689666240,1041
1689666240,694
1689666240,722
1689666240,935
1689666240,719
1689666240,764
1689666240,416
1689666240,79
1689666240,992
1689666240,850
1689666240,957
1689666240,35
1689666240,653
1689666240,1069
1689666240,218
1689666240,206
1689666240,329
1689666240,860
1689666240,171
1689666240,674
1689666240,938
1689666240,208
1689666240,617
1689666240,1059
1689666240,673
1689666240,52
1689666240,48
1689666240,671
1689666240,132
1689666240,180
1689666240,1030
1689666240,624
1689666240,623
1689666240,1068
1689666240,811
1689666240,641
1689666240,740
1689666240,167
1689666240,318
1689666240,327
1689666240,1018
1689666240,91
1689666240,348
1689666240,558
1689666240,872
1689666240,137
1689666240,854
1689666240,795
1689666240,1082
1689666240,32
1689666240,456
1689667263,18
1689667263,35
1689667263,503
1689667263,774
1689667263,492
1689667263,1053
1689667263,137
1689667263,688
1689667263,585
1689667263,457
1689667263,850
1689667263,787
1689667263,411
1689667263,788
1689667263,501
1689667263,276
1689667263,860
1689667263,775
1689668105,828
1689668907,221
1689668907,957
1689668907,910
1689668907,625
1689668907,860
1689668907,935
1689668907,491
1689668907,915
1689668907,48
1689668907,300
1689668907,855
1689668907,456
1689668907,155
1689668907,795
1689668907,52
1689668907,167
1689668907,42
1689668907,79
1689668907,850
1689668907,62
1689668907,490
1689668907,1075
1689668907,91
1689668907,298
1689668907,616
1689668907,674
1689668907,133
1689668907,903
1689668907,673
1689668907,741
1689668907,558
1689680282,744
1689680647,23
1689680647,856
1689680647,861
1689680647,443
1689680647,787
1689680647,695
1689680647,501
1689680647,1068
1689680647,79
1689680647,1082
1689680647,287
1689680647,491
1689680647,509
1689680647,616
1689680647,783
1689680647,208
1689680647,48
1689680647,623
1689680647,180
1689680647,457
1689680647,1036
1689680647,788
1689680647,770
1689680647,456
1689680647,1030
1689687287,694
1689687287,53
1689687287,381
1689687287,91
1689687287,400
1689687287,239
1689687287,863
1689687287,397
1689687287,800
1689687287,167
1689687287,617
1689687287,910
1689687287,244
1689687287,300
1689687287,32
1689687287,1036
1689687287,1028
1689687287,688
1689687287,1039
1689687287,327
1689687287,850
1689687287,509
1689687287,860
1689687287,95
1689687287,1053
1689687287,79
1689687287,624
1689687287,674
1689687287,376
1689687287,138
1689687287,88
1689687287,537
1689687287,957
1689687287,75
1689687287,935
1689687287,983
1689687287,23
1689687287,52
1689687287,221
1689687287,180
1689687287,208
1689687287,625
1689687287,640
1689687287,786
1689687287,869
1689687287,456
1689687287,616
1689687287,279
1689687287,1082
1689687287,1018
1689687287,48
1689687287,137
1689687287,795
1689687287,457
1689687287,1030
1689687287,35
1689687287,637
1689687287,491
1689687287,411
1689687287,679
1689687287,62
1689687287,290
1689687287,467
1689687287,432
1689687287,374
1689687287,601
1689687287,550
1689687287,452
1689687287,502
1689687287,855
1689687287,220
1689687287,492
1689687287,903
1689687287,1058
1689687287,1075
1689687287,443
1689687287,938
1689687287,831
1689687287,673
1689687287,44
1689687287,774
1689687287,887
1689687287,992
1689687287,861
1689687287,770
1689687287,27
1689687287,909
1689687287,653
1689687287,929
1689687287,760
1689687287,466
1689687287,787
1689688376,855
1689688376,616
1689688376,673
1689688376,298
1689688376,910
1689688376,935
1689688376,674
1689688376,300
1689688376,353
1689688376,903
1689688376,48
1689688376,850
1689688376,42
1689688376,558
1689688376,625
1689688376,220
1689688376,62
1689688376,157
1689688376,221
1689688376,75
1689688376,79
1689688376,456
1689688376,491
1689688376,167
1689688376,1075
1689696924,1017
1689696924,1082
1689696924,48
1689696924,741
1689696924,91
1689696924,221
1689696924,795
1689696924,443
1689696924,344
1689696924,673
1689696924,653
1689696924,917
1689696924,442
1689696924,79
1689696924,935
1689696924,855
1689696924,899
1689696924,62
1689696924,32
1689696924,860
1689696924,220
1689696924,714
1689696924,566
1689696924,983
1689696924,504
1689696924,734
1689696924,208
1689696924,52
1689696924,239
1689696924,617
1689696924,800
1689696924,929
1689696924,910
1689696924,674
1689696924,568
1689696924,440
1689696924,491
1689696924,300
1689696924,44
1689696924,938
1689696924,321
1689696924,416
1689696924,625
1689696924,688
1689696924,290
1689696924,75
1689696924,601
1689696924,397
1689696924,23
1689696924,509
1689696924,616
1689696924,132
1689696924,456
1689696924,694
1689696924,490
1689696924,95
1689696924,327
1689696924,400
1689696924,1036
1689696924,786
1689696924,1075
1689696924,961
1689696924,770
1689696924,1018
1689696924,457
1689698318,300
1689698318,699
1689698318,983
1689698318,903
1689698318,609
1689698318,754
1689698318,1028
1689698318,795
1689698318,48
1689698318,35
1689698318,353
1689698318,462
1689698318,568
1689698318,221
1689698318,279
1689698318,558
1689698318,12
1689698318,550
1689698318,719
1689698318,831
1689698318,687
1689698318,886
1689698318,658
1689698318,741
1689698318,137
1689698318,788
1689698318,811
1689698318,457
1689698318,601
1689698318,50
1689698318,244
1689698318,314
1689698318,406
1689698318,290
1689698318,53
1689698318,551
1689698318,964
1689698318,935
1689698318,466
1689698318,532
1689698318,665
1689698318,419
1689698318,694
1689698318,150
1689698318,138
1689698318,374
1689698318,327
1689698318,298
1689698318,640
1689698318,734
1689698318,95
1689698318,596
1689698318,1036
1689698318,629
1689698318,41
1689698318,76
1689698318,400
1689698318,641
1689698318,118
1689698318,995
1689698318,44
1689698318,318
1689698318,68
1689698318,929
1689698318,322
1689698318,887
1689698318,992
1689698318,518
1689698318,397
1689698318,860
1689698318,537
1689698318,410
1689698318,219
1689698318,195
1689698318,491
1689698318,623
1689698318,23
1689698318,49
1689698318,714
1689698318,637
1689698318,853
1689698318,407
1689698318,688
1689698318,529
1689698318,869
1689698318,72
1689698318,1041
1689698318,674
1689698318,627
1689698318,504
1689698318,842
1689698318,957
1689698318,376
1689698318,624
