NPI,HCPCS
1831399252,73630
1831399252,99222
1831399252,20605
1831399252,99203
1831399252,15275
1831399252,11719
1831399252,99212
1831399252,99183
1831399252,99213
1831399252,J1100
1831399252,11042
1831399252,97597
1831399252,11730
1831399252,73620
1831399252,20550
1831399252,20600
1831418599,99223
1831418599,97598
1831418599,99204
1831418599,99213
1831418599,99222
1831418599,17250
1831418599,11042
1831418599,97597
1831418599,99205
1831418599,99214
1831486471,G0009
1831486471,G0008
1831486471,99215
1831486471,99214
1831486471,90732
1831486471,93793
1831486471,99213
1831486471,G0439
1831486471,90686
1831486471,85610
1851301907,99213
1851301907,36415
1851301907,99214
1851301907,G0439
1851301907,93000
1851343859,99214
1851343859,99223
1851343859,90937
1851343859,90960
1851343859,90935
1851343859,99232
1851343859,99222
1851343859,90945
1851343859,99233
1851343859,90961
1851343859,90947
1851343859,99204
1841787454,81003
1841787454,99204
1841787454,99213
1841787454,99214
1841787454,99407
1841787454,93000
1841787454,99406
1851391619,73564
1851391619,72170
1851391619,27447
1851391619,73080
1851391619,27130
1851391619,96372
1851391619,72100
1851391619,73502
1851391619,73600
1851391619,27245
1851391619,G0180
1851391619,64721
1851391619,73630
1851391619,73560
1851391619,73110
1851391619,99203
1851391619,73610
1851391619,73552
1851391619,29881
1851391619,73522
1851391619,J1885
1851391619,99204
1851391619,99212
1851391619,20550
1851391619,20600
1851391619,27236
1851391619,73100
1851391619,25600
1851391619,J7321
1851391619,J1030
1851391619,20610
1851391619,73562
1851391619,20551
1851391619,73130
1851391619,73521
1851391619,99223
1851391619,73030
1851391619,99213
1851391619,99214
1851568869,G0145
1851568869,90732
1851568869,90662
1851568869,36415
1851568869,71046
1851568869,84481
1851568869,84439
1851568869,82150
1851568869,83690
1851568869,G0008
1851568869,99214
1851568869,G0009
1851568869,85025
1851568869,G0101
1851568869,96127
1851568869,99202
1851568869,G0438
1851568869,99213
1851568869,83735
1851568869,G0439
1851568869,82306
1851568869,81003
1851568869,G0444
1851568869,90670
1851568869,80048
1851568869,82607
1851568869,87086
1851568869,96372
1851568869,J0696
1851568869,93000
1851568869,G0328
1851568869,82042
1851568869,99495
1851568869,84550
1851568869,80053
1851568869,83036
1851568869,82570
1851568869,G0103
1851568869,77063
1851568869,77080
1851568869,84153
1851568869,77067
1851568869,J1030
1851568869,84443
1851568869,80061
1851568869,83880
1851568869,J0897
1851616304,99238
1851616304,99223
1851616304,99232
1851616304,99217
1851616304,99222
1851616304,99220
1851616304,99233
1851835656,G0438
1851835656,G0439
1851835656,99215
1851835656,99204
1851835656,99213
1851835656,99214
1851333587,93978
1851333587,J1040
1851333587,99214
1851333587,93294
1851333587,93567
1851333587,93010
1851333587,93296
1851333587,78452
1851333587,A9502
1851333587,93289
1851333587,99222
1851333587,93880
1851333587,93016
1851333587,93299
1851333587,93297
1851333587,93458
1851333587,93970
1851333587,J1940
1851333587,93288
1851333587,99213
1851333587,99231
1851333587,93459
1851333587,36415
1851333587,G0008
1851333587,93298
1851333587,93018
1851333587,93015
1851333587,92928
1851333587,0295T
1851333587,J2785
1851333587,93925
1851333587,85610
1851333587,93306
1851333587,93017
1851333587,93000
1851333587,93224
1851333587,J0702
1851333587,93295
1851333587,99204
1851333587,93971
1851333587,99232
1851333587,93922
1851333587,90756
1851375398,99232
1851375398,99222
1851375398,99233
1851375398,99223
1841392131,99239
1841392131,90682
1841392131,99213
1841392131,99214
1841392131,90662
1841392131,99232
1841392131,93015
1841392131,99223
1841392131,93000
1841392131,93306
1841392131,93224
1841392131,99291
1841392131,99305
1841392131,93970
1841392131,99233
1841392131,93923
1841392131,99231
1841392131,93880
1841392131,93971
1841392131,93288
1841392131,G0008
1841392131,A9500
1841392131,93350
1841392131,99308
1841392131,99204
1841392131,36415
1851340236,93880
1851340236,93306
1851340236,84520
1851340236,80053
1851340236,84460
1851340236,99213
1851340236,84439
1851340236,36415
1851340236,Q2035
1851340236,99214
1851340236,83970
1851340236,85025
1851340236,82565
1851340236,84480
1851340236,82306
1851340236,84450
1851340236,83036
1851340236,76700
1851340236,83540
1851340236,G0103
1851340236,82607
1851340236,82465
1851340236,84100
1851340236,83735
1851340236,93000
1851340236,82310
1851340236,71046
1851340236,93978
1851340236,84550
1851340236,85651
1851340236,86430
1851340236,76775
1851340236,90688
1851340236,93925
1851340236,82746
1851340236,93923
1851340236,82947
1851340236,84443
1851340236,80061
1851340236,94060
1851340236,G0180
1851340236,80051
1851340236,86140
1851340236,J3420
1851340236,72100
1851340236,84075
1851340236,96372
1851340236,81000
1851340236,G0008
1851340236,82247
1851340236,82728
1841305463,99214
1841305463,J7324
1841305463,73562
1841305463,99202
1841305463,J1100
1841305463,73502
1841305463,27447
1841305463,73560
1841305463,72100
1841305463,73110
1841305463,73030
1841305463,73610
1841305463,20610
1841305463,99212
1841305463,99203
1841305463,99213
1851595458,99337
1851595458,G0179
1851595458,G0180
1851595458,99336
1851595458,99239
1851595458,99233
1841318276,99213
1841318276,99214
1841318276,96127
1841318276,99205
1841318276,96372
1851333504,10160
1851333504,44050
1851333504,99203
1851333504,99214
1851333504,99222
1851333504,10061
1851333504,47562
1851333504,99213
1851333504,99283
1851333504,49505
1851461545,73630
1851461545,J0696
1851461545,71046
1851461545,99204
1851461545,90471
1851461545,99214
1851461545,96372
1851461545,80047
1851461545,80053
1851461545,81003
1851461545,J1100
1851461545,36415
1851461545,85025
1851461545,87804
1851603674,96413
1851603674,J0897
1851603674,96375
1851603674,99214
1851603674,99205
1851603674,G9678
1851603674,99232
1851603674,96372
1851603674,99223
1851603674,99215
1851603674,J1100
1851603674,J7040
1841297504,99214
1841297504,76700
1841297504,93923
1841297504,93880
1841297504,36415
1841297504,99213
1841297504,93306
1841297504,99204
1841297504,95923
1841297504,82962
1841297504,76856
1841297504,93000
1841444767,99204
1841444767,99214
1841444767,99213
1851320691,82947
1851320691,P9040
1851320691,J9299
1851320691,J9060
1851320691,82728
1851320691,96365
1851320691,81003
1851320691,96375
1851320691,96367
1851320691,99213
1851320691,J3489
1851320691,96368
1851320691,80076
1851320691,J2150
1851320691,84100
1851320691,36591
1851320691,97162
1851320691,Q5101
1851320691,J9034
1851320691,J9217
1851320691,J2997
1851320691,J1568
1851320691,84439
1851320691,J9271
1851320691,J1170
1851320691,J2250
1851320691,J9355
1851320691,J1454
1851320691,85610
1851320691,J0640
1851320691,97530
1851320691,J2469
1851320691,99232
1851320691,J2920
1851320691,J0897
1851320691,J1100
1851320691,90471
1851320691,J1459
1851320691,96401
1851320691,97110
1851320691,J9267
1851320691,83550
1851320691,36430
1851320691,J1930
1851320691,81001
1851320691,J9181
1851320691,J9000
1851320691,G0498
1851320691,84153
1851320691,J9201
1851320691,99204
1851320691,J1200
1851320691,82607
1851320691,97140
1851320691,J0881
1851320691,J7030
1851320691,99214
1851320691,J3490
1851320691,P9016
1851320691,J7042
1851320691,J0690
1851320691,J9045
1851320691,96374
1851320691,J2353
1851320691,96402
1851320691,J9264
1851320691,97535
1851320691,96366
1851320691,J3475
1851320691,J9305
1851320691,Q5106
1851320691,96360
1851320691,J9145
1851320691,80048
1851320691,96409
1851320691,J1569
1851320691,G0008
1851320691,99215
1851320691,82565
1851320691,99195
1851320691,J9395
1851320691,J2405
1851320691,J9041
1851320691,J9263
1851320691,J1439
1851320691,96415
1851320691,G0009
1851320691,J9035
1851320691,36415
1851320691,36593
1851320691,96372
1851320691,J0461
1851320691,96413
1851320691,J9171
1851320691,99205
1851320691,82746
1851320691,86301
1851320691,G9678
1851320691,83735
1851320691,J0185
1851320691,J3480
1851320691,J9025
1851320691,J9190
1851320691,96361
1851320691,90756
1851320691,J9312
1851320691,J9070
1851320691,83540
1851320691,86300
1851320691,85025
1851320691,96417
1851320691,83615
1851320691,84443
1851320691,J3420
1851320691,Q0138
1851320691,J9306
1851320691,90732
1851320691,J2505
1851320691,J9206
1851320691,90670
1851320691,96411
1851320691,J3010
1851320691,82378
1841446002,99239
1841446002,99232
1841446002,99217
1841446002,99225
1841446002,99220
1841446002,99233
1841446002,99223
1841446002,99238
1841446002,99231
1851340731,51728
1851340731,76870
1851340731,99213
1851340731,76856
1851340731,J0696
1851340731,51797
1851340731,36415
1851340731,51798
1851340731,51784
1851340731,99214
1851340731,93976
1851340731,51741
1851340731,76705
1851340731,81002
1851340731,99204
1851340731,76775
1851340731,96372
1851340731,76872
1851647390,99222
1851647390,99203
1851647390,99406
1851647390,99291
1851647390,99239
1851647390,90961
1851647390,99223
1851647390,99233
1851647390,99204
1851647390,90962
1851647390,99232
1851647390,99214
1851647390,90935
1851647390,99213
1851647390,99231
1851485361,99214
1851485361,99213
1851485361,84550
1851485361,99215
1851485361,36415
1851485361,80061
1851485361,G0179
1851485361,80053
1851485361,96372
1851485361,83690
1851485361,81003
1851485361,81001
1851485361,83880
1851485361,83036
1851485361,85025
1851485361,J1040
1851485361,83735
1851485361,85652
1851485361,G0008
1851485361,84443
1841434701,99225
1841434701,99232
1841434701,99223
1841434701,99239
1841434701,99497
1841434701,99233
1841434701,99220
1841582053,99214
1841582053,81002
1841582053,J1040
1841582053,G0009
1841582053,J1100
1841582053,99213
1851702070,99213
1851702070,G0438
1851702070,99233
1851702070,99215
1851702070,99239
1851702070,G0439
1851702070,99232
1851702070,99214
1851702070,99495
1851702070,99217
1851339709,51705
1851339709,52281
1851339709,99212
1851339709,55700
1851339709,52001
1851339709,51798
1851339709,52441
1851339709,J1580
1851339709,52005
1851339709,99211
1851339709,51702
1851339709,52356
1851339709,50590
1851339709,81002
1851339709,51700
1851339709,99231
1851339709,99214
1851339709,99213
1851339709,96372
1851339709,99222
1851339709,52332
1851339709,74420
1851339709,52648
1851339709,52235
1851339709,76872
1851339709,81000
1851339709,99203
1851339709,99221
1851339709,96402
1851339709,52000
1851339709,52240
1851339709,36415
1851339709,52310
1851339709,52276
1851339709,76775
1851339709,52442
1851339709,J9217
1851339709,76942
1851339709,52352
1851339709,52287
1851339709,51741
1851339709,99204
1871508549,99233
1871508549,99215
1871508549,99239
1871508549,93925
1871508549,G0438
1871508549,95115
1871508549,99204
1871508549,94250
1871508549,94762
1871508549,94640
1871508549,96372
1871508549,94729
1871508549,95165
1871508549,94727
1871508549,99214
1871508549,99212
1871508549,G0439
1871508549,95004
1871508549,94761
1871508549,G0444
1871508549,G0181
1871508549,99222
1871508549,95810
1871508549,99213
1871508549,93880
1871508549,G0180
1871508549,99232
1871508549,99223
1871508549,94060
1871508549,93306
1871508549,95028
1871508549,93000
1871517417,J0702
1871517417,99213
1871517417,99214
1871517417,81002
1871517417,G0439
1871517417,36415
1871517417,96372
1861516668,99222
1861516668,94060
1861516668,99233
1861516668,94010
1861516668,36556
1861516668,99291
1861516668,99214
1861516668,94618
1861516668,99223
1861516668,99231
1861516668,94726
1861516668,94003
1861516668,99232
1861516668,99204
1861516668,99215
1861516668,96372
1861516668,G0008
1861516668,99203
1861516668,99213
1861516668,94729
1871541631,64494
1871541631,99204
1871541631,64495
1871541631,64635
1871541631,62323
1871541631,64636
1871541631,99213
1871541631,64483
1871541631,64493
1871541631,62321
1871541631,27096
1871541631,99203
1871541631,64484
1871551630,93623
1871551630,99223
1871551630,93640
1871551630,99203
1871551630,93294
1871551630,93298
1871551630,92960
1871551630,99232
1871551630,93656
1871551630,33263
1871551630,33225
1871551630,99205
1871551630,99215
1871551630,33228
1871551630,93005
1871551630,93279
1871551630,33233
1871551630,33208
1871551630,93296
1871551630,93299
1871551630,99233
1871551630,99202
1871551630,93280
1871551630,33285
1871551630,99221
1871551630,93228
1871551630,93621
1871551630,93000
1871551630,93281
1871551630,93283
1871551630,99204
1871551630,99214
1871551630,33249
1871551630,93282
1871551630,93613
1871551630,93284
1871551630,93662
1871551630,33340
1871551630,93653
1871551630,99213
1871551630,93660
1871551630,99231
1871551630,93295
1871513176,73080
1871513176,99203
1871513176,20526
1871513176,99212
1871513176,26055
1871513176,73610
1871513176,64721
1871513176,99204
1871513176,73140
1871513176,Q4010
1871513176,99213
1871513176,73110
1871513176,20600
1871513176,99202
1871513176,J0702
1871513176,20550
1871513176,99214
1871513176,20605
1871513176,73630
1871513176,73130
1871513176,29075
1861742629,90732
1861742629,90662
1861742629,81002
1861742629,G0439
1861742629,99213
1861742629,96372
1861742629,93000
1861742629,99349
1861742629,90686
1861742629,G0008
1861742629,99214
1861742629,G0009
1861742629,96127
1861944852,99213
1861944852,85025
1861944852,36415
1861944852,80053
1861944852,99203
1861944852,99212
1861944852,99214
1861944852,96372
1861944852,81001
1861944852,71046
1861489197,G0009
1861489197,90732
1861489197,90670
1861489197,90662
1861489197,81000
1861489197,85018
1861489197,93000
1861489197,99214
1861489197,G0438
1861489197,99215
1861489197,G0439
1861489197,99212
1861489197,G0180
1861489197,G0008
1861489197,99213
1871563726,80307
1871563726,99203
1871563726,99214
1871563726,99213
1871521005,80048
1871521005,82728
1871521005,80053
1871521005,85025
1871521005,84480
1871521005,84146
1871521005,80061
1871521005,82043
1871521005,84132
1871521005,84100
1871521005,82247
1871521005,84075
1871521005,77085
1871521005,84481
1871521005,99204
1871521005,82040
1871521005,J0897
1871521005,84443
1871521005,82746
1871521005,82340
1871521005,83735
1871521005,82784
1871521005,81001
1871521005,36415
1871521005,82550
1871521005,84460
1871521005,84479
1871521005,96401
1871521005,82570
1871521005,83540
1871521005,84155
1871521005,99213
1871521005,83970
1871521005,82607
1871521005,81003
1871521005,96413
1871521005,99214
1871521005,86376
1871521005,82533
1871521005,84436
1871521005,82306
1871521005,83036
1871521005,83550
1871521005,96415
1871521005,84450
1871571406,J0696
1871571406,J0696
1871571406,J2405
1871571406,J2405
1871571406,99213
1871571406,99213
1871571406,99239
1871571406,99239
1871571406,99195
1871571406,99195
1871571406,J1100
1871571406,J1100
1871571406,99233
1871571406,99233
1871571406,96415
1871571406,96415
1871571406,96413
1871571406,96413
1871571406,99204
1871571406,99204
1871571406,J1030
1871571406,J1030
1871571406,96417
1871571406,96417
1871571406,99223
1871571406,99223
1871571406,99214
1871571406,99214
1871571406,36415
1871571406,36415
1871571406,J1756
1871571406,J1756
1871571406,96366
1871571406,96366
1871571406,36410
1871571406,36410
1871571406,96401
1871571406,96401
1871571406,96365
1871571406,96365
1861443640,90732
1861443640,99497
1861443640,87880
1861443640,83036
1861443640,99233
1861443640,G0008
1861443640,99204
1861443640,36415
1861443640,96372
1861443640,99217
1861443640,87804
1861443640,J1030
1861443640,G0402
1861443640,G0439
1861443640,93000
1861443640,99223
1861443640,99215
1861443640,G0009
1861443640,83718
1861443640,93306
1861443640,82465
1861443640,99214
1861443640,G0442
1861443640,99496
1861443640,99490
1861443640,95800
1861443640,81003
1861443640,80061
1861443640,J3420
1861443640,J3300
1861443640,90670
1861443640,99213
1861443640,G0180
1861443640,99220
1861443640,G0328
1861443640,99232
1861443640,90688
1861443640,G0444
1861443640,90662
1861443640,84478
1861443640,99495
1861443640,20610
1861443640,93880
1871572677,J2785
1871572677,78492
1871572677,93000
1871572677,93306
1871572677,99214
1871572677,99213
1871572677,93018
1871572677,A9555
1871572677,93015
1861410706,99205
1861410706,99221
1861410706,99204
1861410706,99233
1861410706,99291
1861410706,94729
1861410706,99232
1861410706,94010
1861410706,99222
1861410706,94726
1861410706,99215
1861410706,94060
1861410706,99214
